ID	Verbo	Valencia
12468	echar	Transitivo
89361	echar	Transitivo
96110	echar	Transitivo
64406	echar	Transitivo
7095	echar	Transitivo
94008	echar	Transitivo
20419	echar	Transitivo
25432	echar	Transitivo
26523	echar	Transitivo
18764	echar	Transitivo
11825	echar	Transitivo
90321	echar	Transitivo
67785	echar	Transitivo
7430	echar	Transitivo
54331	echar	Transitivo
82258	echar	Transitivo
23977	echar	Transitivo
62377	echar	Transitivo
69765	echar	Transitivo
59083	echar	Transitivo
89972	echar	Transitivo
57896	echar	Transitivo
50175	echar	Transitivo
35090	echar	Transitivo
48321	echar	Transitivo
29150	echar	Transitivo
30623	echar	Transitivo
92152	echar	Transitivo
6322	echar	Transitivo
1323	echar	Transitivo
50670	echar	Transitivo
90882	echar	Transitivo
53848	echar	Transitivo
1516	emborrachar	Transitivo
261	emborrachar	Transitivo
3460	emborrachar	Transitivo
955	emborrachar	Transitivo
696	emborrachar	Transitivo
881	emborrachar	Transitivo
2966	emborrachar	Transitivo
1659	emborrachar	Transitivo
1746	emborrachar	Transitivo
510	emborrachar	Transitivo
1432	emborrachar	Transitivo
2683	emborrachar	Transitivo
2156	emborrachar	Transitivo
3704	emborrachar	Transitivo
575	emborrachar	Transitivo
3334	emborrachar	Transitivo
3349	emborrachar	Transitivo
331	emborrachar	Transitivo
735	emborrachar	Transitivo
618	emborrachar	Transitivo
2457	emborrachar	Transitivo
746	emborrachar	Transitivo
3737	emborrachar	Transitivo
2907	emborrachar	Transitivo
3495	emborrachar	Transitivo
3528	emborrachar	Transitivo
39693	empezar	Transitivo
569	empezar	Transitivo
65698	empezar	Transitivo
23230	empezar	Transitivo
99975	empezar	Transitivo
61570	empezar	Transitivo
40276	empezar	Transitivo
6944	empezar	Transitivo
59686	empezar	Transitivo
17349	encontrar	Transitivo
65377	encontrar	Transitivo
51949	encontrar	Transitivo
82063	encontrar	Transitivo
26851	encontrar	Transitivo
87465	encontrar	Transitivo
61836	encontrar	Transitivo
12545	encontrar	Transitivo
38960	encontrar	Transitivo
96601	encontrar	Transitivo
30375	encontrar	Transitivo
17234	encontrar	Transitivo
27001	encontrar	Transitivo
79751	encontrar	Transitivo
86637	encontrar	Transitivo
85025	encontrar	Transitivo
60069	encontrar	Transitivo
15018	encontrar	Transitivo
87633	encontrar	Transitivo
17584	encontrar	Transitivo
99673	encontrar	Transitivo
32751	encontrar	Transitivo
26503	encontrar	Transitivo
89665	encontrar	Transitivo
65580	encontrar	Transitivo
84095	encontrar	Transitivo
99230	encontrar	Transitivo
79785	encontrar	Transitivo
56248	encontrar	Transitivo
55611	encontrar	Transitivo
58448	encontrar	Transitivo
69620	encontrar	Transitivo
13442	encontrar	Transitivo
14627	encontrar	Transitivo
78518	encontrar	Transitivo
58348	encontrar	Transitivo
77914	encontrar	Transitivo
68173	encontrar	Transitivo
20153	encontrar	Transitivo
69040	encontrar	Transitivo
15928	encontrar	Transitivo
81945	encontrar	Transitivo
88111	encontrar	Transitivo
29476	encontrar	Transitivo
74840	encontrar	Transitivo
87193	encontrar	Transitivo
67669	encontrar	Transitivo
18147	encontrar	Transitivo
27204	encontrar	Transitivo
45293	encontrar	Transitivo
89616	encontrar	Transitivo
2545	encontrar	Transitivo
58638	encontrar	Transitivo
32406	encontrar	Transitivo
78766	encontrar	Transitivo
36949	encontrar	Transitivo
24292	encontrar	Transitivo
23239	encontrar	Transitivo
88097	encontrar	Transitivo
5876	encontrar	Transitivo
19220	encontrar	Transitivo
98789	encontrar	Transitivo
73789	encontrar	Transitivo
16976	encontrar	Transitivo
16728	encontrar	Transitivo
68465	encontrar	Transitivo
83721	encontrar	Transitivo
99906	encontrar	Transitivo
17291	enfriar	Transitivo
7939	enfriar	Transitivo
15123	enfriar	Transitivo
8913	enfriar	Transitivo
11031	enfriar	Transitivo
16562	enfriar	Transitivo
6404	enfriar	Transitivo
1274	enfriar	Transitivo
16889	enfriar	Transitivo
13228	enfriar	Transitivo
11647	enfriar	Transitivo
4872	enfriar	Transitivo
4114	enfriar	Transitivo
4078	enfriar	Transitivo
11438	enfriar	Transitivo
5005	enfriar	Transitivo
5859	enfriar	Transitivo
12862	enfriar	Transitivo
13956	enfriar	Transitivo
5808	enfriar	Transitivo
4008	enfriar	Transitivo
16905	enfriar	Transitivo
11221	enfriar	Transitivo
1010	enfriar	Transitivo
14558	enfriar	Transitivo
13135	enfriar	Transitivo
9537	enfriar	Transitivo
14475	enganchar	Transitivo
29501	enganchar	Transitivo
13483	enganchar	Transitivo
5376	enganchar	Transitivo
9177	enganchar	Transitivo
32652	enganchar	Transitivo
7804	enganchar	Transitivo
12452	enganchar	Transitivo
6729	enganchar	Transitivo
32224	enganchar	Transitivo
26742	enganchar	Transitivo
2007	enganchar	Transitivo
25369	enganchar	Transitivo
5964	enganchar	Transitivo
26245	enganchar	Transitivo
17549	enganchar	Transitivo
33180	enganchar	Transitivo
16866	enganchar	Transitivo
23933	enganchar	Transitivo
16325	enganchar	Transitivo
4963	enganchar	Transitivo
3275	enganchar	Transitivo
12109	enganchar	Transitivo
25165	enganchar	Transitivo
12238	enganchar	Transitivo
11583	enganchar	Transitivo
7981	enganchar	Transitivo
9082	enganchar	Transitivo
20969	enganchar	Transitivo
22187	enganchar	Transitivo
21638	enganchar	Transitivo
31955	enganchar	Transitivo
22639	enganchar	Transitivo
20530	enganchar	Transitivo
26373	enganchar	Transitivo
14405	enganchar	Transitivo
15305	enganchar	Transitivo
11901	enganchar	Transitivo
33435	enganchar	Transitivo
8428	enganchar	Transitivo
29390	enganchar	Transitivo
13810	engordar	Transitivo
8768	engordar	Transitivo
7535	engordar	Transitivo
268	engordar	Transitivo
8001	engordar	Transitivo
12729	engordar	Transitivo
7407	engordar	Transitivo
3611	engordar	Transitivo
8101	engordar	Transitivo
4414	engordar	Transitivo
2969	engordar	Transitivo
4367	engordar	Transitivo
4241	engordar	Transitivo
3230	engordar	Transitivo
1714	engordar	Transitivo
692	engordar	Transitivo
3045	engordar	Transitivo
4793	engordar	Transitivo
2112	engordar	Transitivo
8259	engordar	Transitivo
6122	engordar	Transitivo
8967	engordar	Transitivo
9923	engordar	Transitivo
13255	engordar	Transitivo
5816	engordar	Transitivo
12790	engordar	Transitivo
7020	engordar	Transitivo
8628	engordar	Transitivo
9146	engordar	Transitivo
5223	engordar	Transitivo
2546	engordar	Transitivo
13918	engordar	Transitivo
5738	engordar	Transitivo
5927	engordar	Transitivo
230	engordar	Transitivo
4258	engordar	Transitivo
12210	engordar	Transitivo
1685	engordar	Transitivo
6523	engordar	Transitivo
28414	enseñar	Transitivo
63061	enseñar	Transitivo
91055	enseñar	Transitivo
78594	enseñar	Transitivo
7798	enseñar	Transitivo
64127	enseñar	Transitivo
47276	enseñar	Transitivo
42431	enseñar	Transitivo
6364	enseñar	Transitivo
16215	enseñar	Transitivo
69936	enseñar	Transitivo
3714	enseñar	Transitivo
62061	enseñar	Transitivo
77983	enseñar	Transitivo
43620	enseñar	Transitivo
42482	enseñar	Transitivo
51789	enseñar	Transitivo
26166	enseñar	Transitivo
28002	enseñar	Transitivo
50662	enseñar	Transitivo
81025	enseñar	Transitivo
55086	enseñar	Transitivo
53624	enseñar	Transitivo
93635	enseñar	Transitivo
97806	enseñar	Transitivo
4004	enseñar	Transitivo
85140	enseñar	Transitivo
71742	enseñar	Transitivo
31835	enseñar	Transitivo
45568	enseñar	Transitivo
42786	enseñar	Transitivo
72506	enseñar	Transitivo
65154	enseñar	Transitivo
19835	enseñar	Transitivo
73453	enseñar	Transitivo
6539	enseñar	Transitivo
4113	enseñar	Transitivo
31869	enseñar	Transitivo
63971	enseñar	Transitivo
11824	enseñar	Transitivo
15155	enseñar	Transitivo
24814	enseñar	Transitivo
24358	enseñar	Transitivo
77438	enseñar	Transitivo
73447	enseñar	Transitivo
57626	enseñar	Transitivo
31201	enseñar	Transitivo
24841	enseñar	Transitivo
84038	enseñar	Transitivo
63675	enseñar	Transitivo
98621	enseñar	Transitivo
92772	enseñar	Transitivo
49363	enseñar	Transitivo
70277	enseñar	Transitivo
18453	enseñar	Transitivo
61891	enseñar	Transitivo
49439	enseñar	Transitivo
88636	enseñar	Transitivo
78007	enseñar	Transitivo
38846	enseñar	Transitivo
35232	enseñar	Transitivo
58070	enseñar	Transitivo
26471	enseñar	Transitivo
39293	enseñar	Transitivo
15558	enseñar	Transitivo
18493	enseñar	Transitivo
71358	enseñar	Transitivo
59674	enseñar	Transitivo
55664	enseñar	Transitivo
43252	enseñar	Transitivo
90594	enseñar	Transitivo
50942	enseñar	Transitivo
51774	enseñar	Transitivo
19304	enseñar	Transitivo
89603	enseñar	Transitivo
55422	enseñar	Transitivo
44829	enseñar	Transitivo
44218	enseñar	Transitivo
83016	enseñar	Transitivo
70212	enseñar	Transitivo
57266	enseñar	Transitivo
70	enseñar	Transitivo
25467	enseñar	Transitivo
64907	enseñar	Transitivo
7444	enseñar	Transitivo
66668	enseñar	Transitivo
5534	enseñar	Transitivo
40112	enseñar	Transitivo
79848	enseñar	Transitivo
59432	enseñar	Transitivo
95159	enseñar	Transitivo
43789	enseñar	Transitivo
59062	enseñar	Transitivo
99836	enseñar	Transitivo
80668	enseñar	Transitivo
22459	enseñar	Transitivo
19664	enseñar	Transitivo
63761	enseñar	Transitivo
14010	enseñar	Transitivo
29903	enseñar	Transitivo
9217	enseñar	Transitivo
1817	enseñar	Transitivo
72915	enseñar	Transitivo
56246	enseñar	Transitivo
15548	enseñar	Transitivo
18970	enseñar	Transitivo
24440	enseñar	Transitivo
74138	enseñar	Transitivo
62496	enseñar	Transitivo
80913	enseñar	Transitivo
29372	enseñar	Transitivo
43356	enseñar	Transitivo
60189	enseñar	Transitivo
94381	enseñar	Transitivo
6795	enseñar	Transitivo
85882	enseñar	Transitivo
69530	equivocar	Transitivo
12861	esconder	Transitivo
37738	esconder	Transitivo
59179	esconder	Transitivo
81926	esconder	Transitivo
79820	esconder	Transitivo
39953	esconder	Transitivo
61282	esconder	Transitivo
55748	esconder	Transitivo
49214	esconder	Transitivo
3080	esconder	Transitivo
81059	esconder	Transitivo
47826	esconder	Transitivo
68807	esconder	Transitivo
45097	esconder	Transitivo
79189	esconder	Transitivo
11924	esconder	Transitivo
33419	esconder	Transitivo
76789	esconder	Transitivo
34873	esconder	Transitivo
49150	esconder	Transitivo
61550	esconder	Transitivo
5920	esconder	Transitivo
11934	esconder	Transitivo
81938	esconder	Transitivo
32186	esconder	Transitivo
14924	esconder	Transitivo
8996	esconder	Transitivo
32178	esconder	Transitivo
51816	esconder	Transitivo
9710	esconder	Transitivo
76670	esconder	Transitivo
51890	esconder	Transitivo
43470	esconder	Transitivo
58905	esconder	Transitivo
23924	esconder	Transitivo
19342	esconder	Transitivo
55486	esconder	Transitivo
77619	esconder	Transitivo
53630	esconder	Transitivo
1562	esconder	Transitivo
58460	esconder	Transitivo
60852	esconder	Transitivo
65203	esconder	Transitivo
54847	esconder	Transitivo
45748	esconder	Transitivo
22133	esconder	Transitivo
78101	esconder	Transitivo
48401	esconder	Transitivo
66405	esconder	Transitivo
31741	esconder	Transitivo
63137	esconder	Transitivo
2667	escurrir	Transitivo
7307	escurrir	Transitivo
6641	escurrir	Transitivo
11205	escurrir	Transitivo
5308	escurrir	Transitivo
6836	escurrir	Transitivo
7154	escurrir	Transitivo
11855	escurrir	Transitivo
6386	escurrir	Transitivo
9288	escurrir	Transitivo
11240	escurrir	Transitivo
5125	escurrir	Transitivo
6249	escurrir	Transitivo
5656	escurrir	Transitivo
5571	escurrir	Transitivo
9117	escurrir	Transitivo
6837	escurrir	Transitivo
1670	escurrir	Transitivo
8756	escurrir	Transitivo
81	escurrir	Transitivo
9668	escurrir	Transitivo
3376	escurrir	Transitivo
9538	escurrir	Transitivo
8104	escurrir	Transitivo
8932	escurrir	Transitivo
1501	escurrir	Transitivo
8579	escurrir	Transitivo
2681	escurrir	Transitivo
8202	escurrir	Transitivo
9631	escurrir	Transitivo
9666	escurrir	Transitivo
10137	escurrir	Transitivo
2079	escurrir	Transitivo
11702	escurrir	Transitivo
3271	escurrir	Transitivo
6476	escurrir	Transitivo
730	escurrir	Transitivo
3422	escurrir	Transitivo
9651	escurrir	Transitivo
6485	escurrir	Transitivo
8015	escurrir	Transitivo
2904	escurrir	Transitivo
12254	escurrir	Transitivo
7746	escurrir	Transitivo
8379	escurrir	Transitivo
1247	escurrir	Transitivo
1393	escurrir	Transitivo
10023	escurrir	Transitivo
4988	escurrir	Transitivo
8573	escurrir	Transitivo
2450	escurrir	Transitivo
4834	escurrir	Transitivo
3448	escurrir	Transitivo
5528	escurrir	Transitivo
7027	escurrir	Transitivo
11968	escurrir	Transitivo
11705	escurrir	Transitivo
855	escurrir	Transitivo
3564	escurrir	Transitivo
9023	escurrir	Transitivo
6540	estropear	Transitivo
11683	estropear	Transitivo
71	estropear	Transitivo
5464	estropear	Transitivo
16056	estropear	Transitivo
8033	estropear	Transitivo
3967	estropear	Transitivo
7828	estropear	Transitivo
11230	estropear	Transitivo
17691	estropear	Transitivo
9949	estropear	Transitivo
3389	estropear	Transitivo
5300	estropear	Transitivo
397	estropear	Transitivo
3434	estropear	Transitivo
7248	estropear	Transitivo
16283	estropear	Transitivo
1396	estropear	Transitivo
15582	estropear	Transitivo
13372	estropear	Transitivo
717	estropear	Transitivo
13508	estropear	Transitivo
5297	estropear	Transitivo
10909	estropear	Transitivo
331	estropear	Transitivo
5316	estropear	Transitivo
15293	estropear	Transitivo
16408	estropear	Transitivo
2101	estropear	Transitivo
10967	estropear	Transitivo
5508	estropear	Transitivo
13488	estropear	Transitivo
12021	estropear	Transitivo
7084	estropear	Transitivo
17870	estropear	Transitivo
7973	estropear	Transitivo
8813	estropear	Transitivo
17204	estropear	Transitivo
5933	estropear	Transitivo
15341	estropear	Transitivo
6552	estropear	Transitivo
2907	estropear	Transitivo
15692	estropear	Transitivo
284	estropear	Transitivo
15547	estropear	Transitivo
14983	estropear	Transitivo
4992	estropear	Transitivo
5590	estropear	Transitivo
992	estropear	Transitivo
4675	estropear	Transitivo
16117	estropear	Transitivo
5636	estropear	Transitivo
10173	estropear	Transitivo
2946	estropear	Transitivo
2977	estropear	Transitivo
6886	estropear	Transitivo
15873	estropear	Transitivo
524	estropear	Transitivo
2310	estropear	Transitivo
15997	estropear	Transitivo
1747	estropear	Transitivo
12442	estropear	Transitivo
14858	estropear	Transitivo
6773	estropear	Transitivo
727	estropear	Transitivo
8380	estropear	Transitivo
5247	fermentar	Transitivo
1564	fermentar	Transitivo
2413	fermentar	Transitivo
2330	fermentar	Transitivo
956	fermentar	Transitivo
122	fermentar	Transitivo
436	fermentar	Transitivo
700	fermentar	Transitivo
26790	hacer	Transitivo
32675	hacer	Transitivo
13970	hacer	Transitivo
79455	hacer	Transitivo
85797	hacer	Transitivo
7283	hacer	Transitivo
88555	hacer	Transitivo
94172	hacer	Transitivo
4507	hacer	Transitivo
66156	hacer	Transitivo
48327	hacer	Transitivo
57285	hacer	Transitivo
67880	hacer	Transitivo
66591	hacer	Transitivo
71217	hacer	Transitivo
34024	hacer	Transitivo
76878	hacer	Transitivo
58572	hacer	Transitivo
43163	hacer	Transitivo
2330	hacer	Transitivo
26563	hacer	Transitivo
46706	hacer	Transitivo
98398	hacer	Transitivo
36903	hacer	Transitivo
49625	hacer	Transitivo
62804	hacer	Transitivo
64507	hacer	Transitivo
24999	hacer	Transitivo
9849	hacer	Transitivo
84803	hacer	Transitivo
51679	hacer	Transitivo
4461	hacer	Transitivo
69861	hacer	Transitivo
92016	hacer	Transitivo
62840	hacer	Transitivo
24821	hacer	Transitivo
11677	hacer	Transitivo
69223	hacer	Transitivo
1729	hacer	Transitivo
90107	hacer	Transitivo
51121	hacer	Transitivo
36622	hacer	Transitivo
33266	hacer	Transitivo
49016	hacer	Transitivo
20249	hacer	Transitivo
84970	hacer	Transitivo
81235	hacer	Transitivo
3059	hacer	Transitivo
18759	hacer	Transitivo
87349	hacer	Transitivo
91092	hacer	Transitivo
85940	hacer	Transitivo
17204	hacer	Transitivo
90197	hacer	Transitivo
39210	hacer	Transitivo
76258	hacer	Transitivo
39038	hacer	Transitivo
31158	hacer	Transitivo
7968	hacer	Transitivo
41011	hacer	Transitivo
33278	hacer	Transitivo
13367	hacer	Transitivo
78819	hacer	Transitivo
52207	hacer	Transitivo
95609	hacer	Transitivo
26337	hacer	Transitivo
43575	hacer	Transitivo
26202	hacer	Transitivo
17607	hacer	Transitivo
11619	hacer	Transitivo
61493	hacer	Transitivo
31421	hacer	Transitivo
30403	hacer	Transitivo
22447	hacer	Transitivo
3866	hacer	Transitivo
15678	hacer	Transitivo
74909	hacer	Transitivo
51648	hacer	Transitivo
63321	hacer	Transitivo
81757	hacer	Transitivo
94749	hacer	Transitivo
28120	hacer	Transitivo
45142	hacer	Transitivo
88626	hacer	Transitivo
69925	hacer	Transitivo
71631	hacer	Transitivo
99727	hacer	Transitivo
4676	hacer	Transitivo
67138	hacer	Transitivo
79628	hacer	Transitivo
12820	hacer	Transitivo
86814	hacer	Transitivo
47115	hacer	Transitivo
55595	hacer	Transitivo
60862	hacer	Transitivo
55262	hacer	Transitivo
54954	hacer	Transitivo
52861	hacer	Transitivo
90952	hacer	Transitivo
67901	hacer	Transitivo
43204	hacer	Transitivo
68499	hacer	Transitivo
4496	helar	Transitivo
6106	helar	Transitivo
3734	helar	Transitivo
8166	helar	Transitivo
3950	helar	Transitivo
1691	helar	Transitivo
12801	helar	Transitivo
4592	helar	Transitivo
9575	helar	Transitivo
19832	hervir	Transitivo
8541	hervir	Transitivo
790	hervir	Transitivo
829	hervir	Transitivo
19678	hervir	Transitivo
19754	hervir	Transitivo
15561	hervir	Transitivo
7695	hervir	Transitivo
24066	hervir	Transitivo
185	hervir	Transitivo
23268	hervir	Transitivo
2978	hervir	Transitivo
13630	hervir	Transitivo
17090	hervir	Transitivo
13590	hervir	Transitivo
18600	hervir	Transitivo
3662	hervir	Transitivo
7957	hervir	Transitivo
18397	hervir	Transitivo
22753	hervir	Transitivo
375	hervir	Transitivo
3771	hinchar	Transitivo
1029	hinchar	Transitivo
2020	hinchar	Transitivo
7085	hinchar	Transitivo
6943	hinchar	Transitivo
4342	hinchar	Transitivo
2246	hinchar	Transitivo
7809	hinchar	Transitivo
4499	hinchar	Transitivo
3432	hinchar	Transitivo
6766	hinchar	Transitivo
3935	hinchar	Transitivo
1947	hinchar	Transitivo
5539	hinchar	Transitivo
3665	hinchar	Transitivo
1687	hinchar	Transitivo
3888	hinchar	Transitivo
1278	hinchar	Transitivo
732	hinchar	Transitivo
2820	hinchar	Transitivo
3308	hinchar	Transitivo
8484	hinchar	Transitivo
8402	hinchar	Transitivo
4734	hinchar	Transitivo
336	hinchar	Transitivo
5871	hinchar	Transitivo
1443	hinchar	Transitivo
2237	hinchar	Transitivo
4819	hinchar	Transitivo
36146	hundir	Transitivo
14749	hundir	Transitivo
14499	hundir	Transitivo
31506	hundir	Transitivo
21026	hundir	Transitivo
34858	hundir	Transitivo
22316	hundir	Transitivo
4917	hundir	Transitivo
2393	hundir	Transitivo
35867	hundir	Transitivo
25112	hundir	Transitivo
35599	hundir	Transitivo
12691	hundir	Transitivo
29475	hundir	Transitivo
16854	hundir	Transitivo
35677	hundir	Transitivo
32571	hundir	Transitivo
3870	hundir	Transitivo
7570	hundir	Transitivo
17773	hundir	Transitivo
24641	hundir	Transitivo
19502	hundir	Transitivo
15768	hundir	Transitivo
11903	hundir	Transitivo
6262	hundir	Transitivo
11887	hundir	Transitivo
13551	hundir	Transitivo
29252	hundir	Transitivo
14011	hundir	Transitivo
6442	hundir	Transitivo
31318	hundir	Transitivo
19064	hundir	Transitivo
19838	hundir	Transitivo
7688	hundir	Transitivo
19375	hundir	Transitivo
16537	hundir	Transitivo
13645	hundir	Transitivo
24352	hundir	Transitivo
33827	hundir	Transitivo
10159	hundir	Transitivo
24619	hundir	Transitivo
2378	hundir	Transitivo
27873	hundir	Transitivo
35124	hundir	Transitivo
2432	hundir	Transitivo
26189	hundir	Transitivo
22403	joder	Transitivo
26808	joder	Transitivo
23689	joder	Transitivo
57691	joder	Transitivo
8872	joder	Transitivo
6035	joder	Transitivo
20233	joder	Transitivo
1683	joder	Transitivo
49886	joder	Transitivo
46275	joder	Transitivo
57364	joder	Transitivo
12301	joder	Transitivo
770	joder	Transitivo
52167	joder	Transitivo
51242	joder	Transitivo
7816	joder	Transitivo
41457	joder	Transitivo
19632	joder	Transitivo
55209	joder	Transitivo
11113	joder	Transitivo
43508	joder	Transitivo
43850	joder	Transitivo
60128	joder	Transitivo
3322	joder	Transitivo
14016	joder	Transitivo
27627	joder	Transitivo
17066	joder	Transitivo
14769	joder	Transitivo
45363	joder	Transitivo
1173	joder	Transitivo
4165	joder	Transitivo
3581	joder	Transitivo
38090	joder	Transitivo
7898	joder	Transitivo
28226	joder	Transitivo
34489	joder	Transitivo
9059	joder	Transitivo
51310	joder	Transitivo
54167	joder	Transitivo
8763	joder	Transitivo
26145	joder	Transitivo
55315	joder	Transitivo
27364	joder	Transitivo
21265	jubilar	Transitivo
19921	jubilar	Transitivo
14718	jubilar	Transitivo
16501	jubilar	Transitivo
3643	jubilar	Transitivo
1064	jubilar	Transitivo
20530	jubilar	Transitivo
6210	jubilar	Transitivo
2786	jubilar	Transitivo
7232	jubilar	Transitivo
21665	jubilar	Transitivo
6002	jubilar	Transitivo
992	jubilar	Transitivo
35666	levantar	Transitivo
94425	levantar	Transitivo
35318	levantar	Transitivo
18548	levantar	Transitivo
53688	levantar	Transitivo
39002	levantar	Transitivo
99601	levantar	Transitivo
91335	levantar	Transitivo
22859	levantar	Transitivo
39143	levantar	Transitivo
13235	levantar	Transitivo
46197	levantar	Transitivo
75855	levantar	Transitivo
69090	levantar	Transitivo
88802	levantar	Transitivo
6361	levantar	Transitivo
16157	levantar	Transitivo
57205	levantar	Transitivo
27359	levantar	Transitivo
91052	levantar	Transitivo
32300	levantar	Transitivo
31804	levantar	Transitivo
32371	levantar	Transitivo
94149	levantar	Transitivo
30180	levantar	Transitivo
55373	levantar	Transitivo
44826	levantar	Transitivo
41039	levantar	Transitivo
83760	levantar	Transitivo
3680	levantar	Transitivo
39383	levantar	Transitivo
1062	levantar	Transitivo
35030	levantar	Transitivo
27228	levantar	Transitivo
25334	levantar	Transitivo
69991	levantar	Transitivo
13274	levantar	Transitivo
57733	levantar	Transitivo
47753	levantar	Transitivo
72411	levantar	Transitivo
66351	levantar	Transitivo
65769	levantar	Transitivo
75130	levantar	Transitivo
69161	levantar	Transitivo
26075	levantar	Transitivo
67405	levantar	Transitivo
62844	levantar	Transitivo
67078	levantar	Transitivo
68544	levantar	Transitivo
65721	levantar	Transitivo
62406	levantar	Transitivo
88866	levantar	Transitivo
58453	levantar	Transitivo
83179	levantar	Transitivo
87985	levantar	Transitivo
57384	levantar	Transitivo
57964	levantar	Transitivo
68910	levantar	Transitivo
53185	levantar	Transitivo
50978	levantar	Transitivo
15034	levantar	Transitivo
16218	levantar	Transitivo
84457	levantar	Transitivo
84887	levantar	Transitivo
3646	librar	Transitivo
29719	librar	Transitivo
12900	librar	Transitivo
25408	librar	Transitivo
19403	librar	Transitivo
28372	librar	Transitivo
12942	librar	Transitivo
4203	librar	Transitivo
20249	librar	Transitivo
23069	librar	Transitivo
18380	librar	Transitivo
7892	librar	Transitivo
8503	librar	Transitivo
16402	librar	Transitivo
22211	librar	Transitivo
21592	librar	Transitivo
11962	librar	Transitivo
4376	librar	Transitivo
12075	librar	Transitivo
28622	librar	Transitivo
19940	librar	Transitivo
13851	librar	Transitivo
2496	librar	Transitivo
23116	librar	Transitivo
1215	librar	Transitivo
19153	librar	Transitivo
15047	librar	Transitivo
18627	librar	Transitivo
13962	librar	Transitivo
17377	librar	Transitivo
7171	librar	Transitivo
24817	librar	Transitivo
22341	librar	Transitivo
22350	librar	Transitivo
15116	librar	Transitivo
21052	librar	Transitivo
6334	librar	Transitivo
21864	librar	Transitivo
19020	librar	Transitivo
4325	librar	Transitivo
1871	librar	Transitivo
38396	llamar	Transitivo
96654	llamar	Transitivo
6628	llamar	Transitivo
93170	llamar	Transitivo
59247	llamar	Transitivo
89352	llamar	Transitivo
43335	llamar	Transitivo
19920	llamar	Transitivo
86899	llamar	Transitivo
33930	llamar	Transitivo
42809	llamar	Transitivo
25519	llamar	Transitivo
68022	llamar	Transitivo
4421	llamar	Transitivo
23600	llamar	Transitivo
11056	llamar	Transitivo
78188	llamar	Transitivo
82376	llamar	Transitivo
73459	llamar	Transitivo
33546	llamar	Transitivo
62634	llamar	Transitivo
48804	llamar	Transitivo
72187	llamar	Transitivo
77621	llamar	Transitivo
13479	llamar	Transitivo
46624	llamar	Transitivo
56733	llamar	Transitivo
22019	llamar	Transitivo
75692	llamar	Transitivo
27268	llamar	Transitivo
41677	llamar	Transitivo
11193	llamar	Transitivo
89981	llamar	Transitivo
6927	llamar	Transitivo
70011	llamar	Transitivo
51245	llamar	Transitivo
89614	llamar	Transitivo
31283	llamar	Transitivo
14682	llamar	Transitivo
84650	llamar	Transitivo
76774	llamar	Transitivo
7841	llamar	Transitivo
54296	llamar	Transitivo
9203	llamar	Transitivo
34520	llamar	Transitivo
39253	llamar	Transitivo
8621	llamar	Transitivo
57021	llamar	Transitivo
61552	llamar	Transitivo
12775	llamar	Transitivo
15412	llamar	Transitivo
47423	llamar	Transitivo
91226	llamar	Transitivo
84644	llamar	Transitivo
22186	llamar	Transitivo
88	llamar	Transitivo
38382	llamar	Transitivo
40355	llamar	Transitivo
66474	llamar	Transitivo
1896	llamar	Transitivo
94604	llamar	Transitivo
53619	llamar	Transitivo
28241	llamar	Transitivo
48259	llamar	Transitivo
52055	llamar	Transitivo
87384	llamar	Transitivo
7078	llenar	Transitivo
32988	llenar	Transitivo
40134	llenar	Transitivo
13623	llenar	Transitivo
44211	llenar	Transitivo
31030	llenar	Transitivo
20730	llenar	Transitivo
55084	llenar	Transitivo
35493	llenar	Transitivo
91514	llenar	Transitivo
9904	llenar	Transitivo
51863	llenar	Transitivo
27917	llenar	Transitivo
63997	llenar	Transitivo
96555	llenar	Transitivo
33996	llenar	Transitivo
25469	llenar	Transitivo
75416	llenar	Transitivo
79807	llenar	Transitivo
5954	llenar	Transitivo
18815	llenar	Transitivo
95314	llenar	Transitivo
42251	llenar	Transitivo
83363	llenar	Transitivo
86274	llenar	Transitivo
20731	llenar	Transitivo
26556	llenar	Transitivo
6323	llenar	Transitivo
481	llenar	Transitivo
88817	llenar	Transitivo
42506	llenar	Transitivo
88262	llenar	Transitivo
17755	llenar	Transitivo
72619	llenar	Transitivo
34334	llenar	Transitivo
43772	llenar	Transitivo
13536	llenar	Transitivo
20025	llenar	Transitivo
17588	llenar	Transitivo
2970	llenar	Transitivo
96319	llenar	Transitivo
5007	llenar	Transitivo
9866	llenar	Transitivo
79609	llenar	Transitivo
55581	llenar	Transitivo
12268	llenar	Transitivo
7868	llenar	Transitivo
67263	llenar	Transitivo
72197	llenar	Transitivo
18251	llenar	Transitivo
62573	llenar	Transitivo
25217	llenar	Transitivo
36648	llenar	Transitivo
5852	llenar	Transitivo
86036	llenar	Transitivo
25822	llenar	Transitivo
38124	llenar	Transitivo
67584	llenar	Transitivo
43588	llenar	Transitivo
24130	llenar	Transitivo
50654	llenar	Transitivo
64898	llenar	Transitivo
57337	llenar	Transitivo
58874	llenar	Transitivo
14376	llenar	Transitivo
39894	llenar	Transitivo
69672	llenar	Transitivo
11957	llenar	Transitivo
49804	llenar	Transitivo
23343	llenar	Transitivo
82014	llenar	Transitivo
71663	llenar	Transitivo
2190	llenar	Transitivo
30190	llenar	Transitivo
22512	llenar	Transitivo
67753	llenar	Transitivo
90117	llenar	Transitivo
